artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic,age
siouxsie and the banshees,the staircase (mystery),1978,pop,stare lie face stare look slide banister escalator slide banister elevator stand land stand look assist solve mystery somebody assist arrange symmetry muffle footsteps carpet spiral step start spin floor ceiling balance floor ceiling upside stare lie face stare look,40,0.002506266,0.7362269609116362,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.050381753,violence,0.6
tanya tucker,don't believe my heart can stand another you,1978,country,believe heart stand need gentle kind true game play rough believe heart stand people world stand door tell leave know leave think come conclusion believe heart stand try know knees help get complicate believe heart stand believe heart stand need gentle kind true game play rough believe heart stand believe heart stand need gentle kind true yeah game play damn rough believe heart stand believe heart stand,67,0.000835422,0.1073363809911583,0.2064796673113599,0.000835422,0.043270227,0.000835422,0.000835422,0.3252095081751159,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,0.3060083094835641,0.000835422,sadness,0.6
kenny rogers,making music for money,1978,country,wake morning tire think count money count sheep agent call tell music money instead make music say know sound funny money mean nothin music money gonna music say people songs roll long say commerical want turn people say turn people beautiful place spend time makin memorable rhyme gonna turn say know sound funny money mean nothin music money gonna music go country tell scene place charm untouched music machine people havin good time makin music long care pay playin song say know sound funny money mean nothin music money gonna music,91,0.000626566,0.000626566,0.000626566,0.000626566,0.000626566,0.000626566,0.000626566,0.241694557,0.3310900376376205,0.2453693507536101,0.054494679,0.000626566,0.022691035,0.000626566,0.023218326,obscene,0.6
billy joel,stiletto,1978,rock,cut cut twice believe wind fresh taste blood strength leave buy sell lock outside door stand plead insides bleed cause deep want say want forgiveness clever masquerade good stiletto blade blade cut hard cut deep skill fascinate wait come kill slash face leave bleed want away know gonna stay cause give need say need affection search vein good stiletto mind pain mind pain cut cut carve life keep cut cause know knife buy sell lock outside door stand plead insides bleed cause deep want say need affection search vein good stiletto mind pain mind pain,95,0.000797448,0.3147252357524896,0.062452129,0.000797448,0.032860924,0.000797448,0.000797448,0.1403440280923579,0.000797448,0.000797448,0.067410867,0.000797448,0.000797448,0.2399581399455739,0.045358513,violence,0.6
the blues brothers,"""b"" movie box car blues",1978,blues,seven hours days take away night sleep take away go want whomever choose dinner restaurant say away blue cause compare compare lonely like sing stop lonely tear fall tell baby wrong arm remind go doctor guess tell guess tell say girl better matter fool cause compare compare flower plant mama die go away know live baby hard will compare compare compare compare compare compare,64,0.047297234,0.001052632,0.050251963,0.001052632,0.001052632,0.030085518,0.001052632,0.2648706581591826,0.001052632,0.087574072,0.1280855630995847,0.001052632,0.001052632,0.3306517011494059,0.001052632,sadness,0.6
the outlaws,falling rain,1978,blues,treat like miss miss think inside mind play time baby good cry needlessly baby forget soul phone win turn lose whiskey cure blue sayin baby look like fall rain forget tomorrow ease pain look like fall rain forget tomorrow ease pain baby good cry needlessly look like look like look like gonna shine look like fall fall rain,58,0.1006027268736794,0.000956938,0.000956938,0.08109598,0.000956938,0.000956938,0.000956938,0.000956938,0.000956938,0.031524476,0.0263797,0.027428526,0.000956938,0.3271010580847232,0.07516651,sadness,0.6
don williams,all i'm missing is you,1978,country,place like things like familiar face know miss get cause go miss memories strong dream come true feel go miss get cause go miss instrumental get cause go miss instrumental fade,31,0.001814882,0.001814882,0.081455623,0.001814882,0.001814882,0.001814882,0.001814882,0.203856343,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.1621615636924273,0.4381958743792897,feelings,0.6
johnny clarke,i man come again,1978,reggae,throw hand hear talk bout band brother shhh hammer damn bruh answer go live front camera hartford great swear bring bellevue square wanna mural brick bellevue proof cuss like start say hartford pardon champion like starling magic hold phone tryna like shazam leave eye swolled nose bloody word cuyler need iceman like scully city shall fear peace live square hook purse city real hitters go hard like brothers like cloth legend respect ones come blueprint hartford great open door real music peace live square run think gucci hear foot work like guilio gallucci curve school like wortham thang come superb give shoot sillier ball pocket like billiard block prop feel loud hard like yeah fight night start come ring bout starks like pookieagod hand awesome scoop truck like scream cream hardcore swift floor booze snype wanna hook purse city real hitters go hard like brothers like cloth legend respect ones come blueprint hartford great open door real music peace live square,161,0.000526316,0.076651042,0.062586772,0.000526316,0.015874166,0.000526316,0.000526316,0.000526316,0.3277545223228091,0.064211695,0.1826097293375962,0.000526316,0.120499735,0.000526316,0.041076589,obscene,0.6
jim morrison,a feast of friends,1978,rock,sick doubt live light certain south cruel bind servants power dogmen mean women pull poor blanket sailors sick dour face star tower want roses garden bower baby rubies replace abort strangers mutants bloodmeal plant plow wait sever garden know pale wanton thrillful come death strange hour unannounced unplanned like scar overfriendly guest bring death make angels give wing shoulder smooth claw money dress kingdom best reveal incest loose obedience vegetable prefer feast friends giant family,75,0.041030467,0.3948800719023903,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.1070441654760447,0.001385042,0.001385042,0.193459355,0.1643358642122311,0.058465694,0.001385042,0.001385042,violence,0.6
the rolling stones,lies,1978,rock,lie drip mouth like dirt lie lie step walk lie whisper sweetly lie cruel lie lie lie fool lie lie papa look lie lie history book lie lie like teach class lie lie lie catch fast wicked tongue lie lie lie try spoil lie lie dirty jezebel hell think fool lie lie lie rule lie lie lie lie lie,59,0.001031992,0.7463433176299904,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.2361128220898865,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,violence,0.6
atlanta rhythm section,large time,1978,country,proud livin playin guarantee large time knock drag ball large large time play macon lynyrd skynyrd roll hoedown zant freebird know wasn foolin large time shoulda hear guitars squall large real large time sure ball proud livin playin guarantee large time knock drag ball large large time play macon lynyrd skynyrd roll hoedown zant freebird know wasn foolin large time shoulda hear guitars squall large real large time sure ball,70,0.001422475,0.001422475,0.001422475,0.2091989694079683,0.001422475,0.001422475,0.001422475,0.070331777,0.4993485911202125,0.001422475,0.1997835351443118,0.001422475,0.001422475,0.001422475,0.001422475,obscene,0.6
foreigner,starrider,1977,rock,steal ride pass know go near years light land future past heavenly sight starrider rider rider star starrider rider rider northern light flash go star ones bear sail celestial ways light years shine rest days speed increase control hand know help grow starriders starrider rider rider starrider rider rider star,50,0.001594896,0.001594896,0.3309024197970255,0.001594896,0.001594896,0.001594897,0.001594896,0.001594896,0.001594896,0.001594896,0.1067053839889511,0.3901469783219208,0.077039544,0.001594896,0.041921775,world/life,0.6142857142857143
bonnie raitt,runaway,1977,pop,walk wonder go wrong strong walk think things hearts young walk rain tear fall feel pain wish misery wonder wonder away wonder stay little runaway runaway instrumental break walk rain tear fall feel pain wish misery wonder wonder baby yeah know away wonder stay little runaway little runaway come baby runaway leave standin rain runaway come baby runaway fade,59,0.099977021,0.001031992,0.001031992,0.001031992,0.020750682,0.061310035,0.001031992,0.1140411397325201,0.001031992,0.001031992,0.001031992,0.001031992,0.02365625,0.5836187642163218,0.036719385,sadness,0.6142857142857143
wire,ex lion tamer,1977,pop,great danger danger loneliest ranger silver bullets bullets tonto split scene week solve problems fish finger line milk bottle stand stay glue great danger danger hand cap crusader cloak justice justice quit scene week solve problems fish finger line milk bottle stand stay glue stay glue stay glue stay glue stay glue stay glue stay glue stay glue stay glue,60,0.001754386,0.069442932,0.001754386,0.3625542019886984,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.5399326892535823,0.001754386,0.001754386,0.001754386,0.001754386,night/time,0.6142857142857143
patti austin,we're in love,1977,jazz,feel good dear lie arm good know fireâ burninâ feel warmth deep inside good know thereâ kind magic feel thereâ kind magic oohâ oohâ thereâ kind touch let know feel magic time know get sweeter better good know good know good know good know thereâ kind magic feel thereâ kind magic oohâ oohâ thereâ kind touch let know feel magic time know get sweeter better good know good know good know good know good know good know lalalalala lalalalala lalalalala good know good know good know good know darlinâ good know good know,93,0.000701754,0.000701754,0.000701754,0.000701754,0.000701754,0.000701754,0.051531931,0.4703716882655642,0.000701754,0.000701754,0.000701754,0.1049063624759305,0.000701754,0.000701754,0.362663702,feelings,0.6142857142857143
